Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
2.51188643150956e+003	(-6.37837912418444e+000dB,1.18660078541427e+002°)
2.57039578276885e+003	(-6.53314067473033e+000dB,1.18107813121059e+002°)
2.63026799189536e+003	(-6.68949390589368e+000dB,1.17562555735730e+002°)
2.69153480392690e+003	(-6.84739804969565e+000dB,1.17024411633361e+002°)
2.75422870333815e+003	(-7.00681230342604e+000dB,1.16493474578207e+002°)
2.81838293126443e+003	(-7.16769591564896e+000dB,1.15969827105631e+002°)
2.88403150312659e+003	(-7.33000826751431e+000dB,1.15453540803776e+002°)
2.95120922666636e+003	(-7.49370894924366e+000dB,1.14944676619008e+002°)
3.01995172040199e+003	(-7.65875783170358e+000dB,1.14443285182039e+002°)
3.09029543251357e+003	(-7.82511513302121e+000dB,1.13949407151716e+002°)
3.16227766016836e+003	(-7.99274148023559e+000dB,1.13463073573577e+002°)
3.23593656929626e+003	(-8.16159796601328e+000dB,1.12984306250398e+002°)
3.31131121482589e+003	(-8.33164620048893e+000dB,1.12513118122067e+002°)
3.38844156139200e+003	(-8.50284835831978e+000dB,1.12049513652308e+002°)
3.46736850452529e+003	(-8.67516722106810e+000dB,1.11593489219898e+002°)
3.54813389233573e+003	(-8.84856621504735e+000dB,1.11145033512194e+002°)
3.63078054770099e+003	(-9.02300944478618e+000dB,1.10704127918980e+002°)
3.71535229097170e+003	(-9.19846172227991e+000dB,1.10270746924761e+002°)
3.80189396320558e+003	(-9.37488859221125e+000dB,1.09844858497844e+002°)
3.89045144994278e+003	(-9.55225635333222e+000dB,1.09426424474693e+002°)
3.98107170553494e+003	(-9.73053207620559e+000dB,1.09015400938203e+002°)
4.07380277804110e+003	(-9.90968361750975e+000dB,1.08611738588699e+002°)
4.16869383470332e+003	(-1.00896796311129e+001dB,1.08215383106622e+002°)
4.26579518801589e+003	(-1.02704895761238e+001dB,1.07826275505994e+002°)
4.36515832240162e+003	(-1.04520837221243e+001dB,1.07444352477904e+002°)
4.46683592150960e+003	(-1.06344331517882e+001dB,1.07069546723371e+002°)
4.57088189614871e+003	(-1.08175097610852e+001dB,1.06701787275076e+002°)
4.67735141287194e+003	(-1.10012862572651e+001dB,1.06340999807544e+002°)
4.78630092322634e+003	(-1.11857361548113e+001dB,1.05987106935478e+002°)
4.89778819368442e+003	(-1.13708337695459e+001dB,1.05640028500034e+002°)
5.01187233627268e+003	(-1.15565542110621e+001dB,1.05299681842897e+002°)
5.12861383991361e+003	(-1.17428733736502e+001dB,1.04965982068130e+002°)
5.24807460249768e+003	(-1.19297679258781e+001dB,1.04638842291794e+002°)
5.37031796370248e+003	(-1.21172152989774e+001dB,1.04318173879428e+002°)
5.49540873857620e+003	(-1.23051936741764e+001dB,1.04003886671522e+002°)
5.62341325190344e+003	(-1.24936819691166e+001dB,1.03695889197165e+002°)
5.75439937337152e+003	(-1.26826598234771e+001dB,1.03394088876087e+002°)
5.88843655355584e+003	(-1.28721075839255e+001dB,1.03098392209355e+002°)
6.02559586074353e+003	(-1.30620062885040e+001dB,1.02808704959009e+002°)
6.16595001861477e+003	(-1.32523376505528e+001dB,1.02524932316954e+002°)
6.30957344480188e+003	(-1.34430840422650e+001dB,1.02246979063424e+002°)
6.45654229034650e+003	(-1.36342284779580e+001dB,1.01974749715390e+002°)
6.60693448007590e+003	(-1.38257545971424e+001dB,1.01708148665242e+002°)
6.76082975391976e+003	(-1.40176466474594e+001dB,1.01447080310141e+002°)
6.91830970918931e+003	(-1.42098894675533e+001dB,1.01191449172385e+002°)
7.07945784384132e+003	(-1.44024684699387e+001dB,1.00941160011191e+002°)
7.24435960074984e+003	(-1.45953696239160e+001dB,1.00696117926245e+002°)
7.41310241300911e+003	(-1.47885794385843e+001dB,1.00456228453413e+002°)
7.58577575029177e+003	(-1.49820849459942e+001dB,1.00221397652961e+002°)
7.76247116628685e+003	(-1.51758736844790e+001dB,9.99915321906729e+001°)
7.94328234724275e+003	(-1.53699336821995e+001dB,9.97665394122028e+001°)
8.12830516164092e+003	(-1.55642534409300e+001dB,9.95463274110191e+001°)
8.31763771102664e+003	(-1.57588219201134e+001dB,9.93308050902832e+001°)
8.51138038202369e+003	(-1.59536285212064e+001dB,9.91198822189889e+001°)
8.70963589956073e+003	(-1.61486630723349e+001dB,9.89134694826858e+001°)
8.91250938133738e+003	(-1.63439158132745e+001dB,9.87114785290953e+001°)
9.12010839355902e+003	(-1.65393773807696e+001dB,9.85138220089185e+001°)
9.33254300796983e+003	(-1.67350387942032e+001dB,9.83204136121231e+001°)
9.54992586021428e+003	(-1.69308914416230e+001dB,9.81311680999856e+001°)
9.77237220955802e+003	(-1.71269270661326e+001dB,9.79460013331526e+001°)
1.00000000000000e+004	(-1.73231377526511e+001dB,9.77648302959745e+001°)
Step Information: Run=9  (Run: 9/10)
1.00000000000000e+001	(-3.92534695640630e-004dB,1.79593407326320e+002°)
1.02329299228075e+001	(-4.02838841838303e-004dB,1.79583936895319e+002°)
1.04712854805090e+001	(-4.13628581283768e-004dB,1.79574245893172e+002°)
1.07151930523761e+001	(-4.24926796752545e-004dB,1.79564329183799e+002°)
1.09647819614319e+001	(-4.36757449208232e-004dB,1.79554181511606e+002°)
1.12201845430196e+001	(-4.49145628591596e-004dB,1.79543797498710e+002°)
1.14815362149688e+001	(-4.62117607014086e-004dB,1.79533171642099e+002°)
1.17489755493953e+001	(-4.75700894413813e-004dB,1.79522298310727e+002°)
1.20226443461741e+001	(-4.89924296892195e-004dB,1.79511171742543e+002°)
1.23026877081238e+001	(-5.04817977749833e-004dB,1.79499786041452e+002°)
1.25892541179417e+001	(-5.20413521417675e-004dB,1.79488135174201e+002°)
1.28824955169313e+001	(-5.36744000391771e-004dB,1.79476212967200e+002°)
1.31825673855641e+001	(-5.53844045311791e-004dB,1.79464013103268e+002°)
1.34896288259165e+001	(-5.71749918358241e-004dB,1.79451529118301e+002°)
1.38038426460288e+001	(-5.90499590075798e-004dB,1.79438754397867e+002°)
1.41253754462275e+001	(-6.10132819839245e-004dB,1.79425682173722e+002°)
1.44543977074593e+001	(-6.30691240084003e-004dB,1.79412305520244e+002°)
1.47910838816821e+001	(-6.52218444520691e-004dB,1.79398617350788e+002°)
1.51356124843621e+001	(-6.74760080478000e-004dB,1.79384610413955e+002°)
1.54881661891248e+001	(-6.98363945608858e-004dB,1.79370277289782e+002°)
1.58489319246111e+001	(-7.23080089133223e-004dB,1.79355610385832e+002°)
1.62181009735893e+001	(-7.48960917852592e-004dB,1.79340601933209e+002°)
1.65958690743756e+001	(-7.76061307152154e-004dB,1.79325243982472e+002°)
1.69824365246174e+001	(-8.04438717196901e-004dB,1.79309528399462e+002°)
1.73780082874937e+001	(-8.34153314640972e-004dB,1.79293446861028e+002°)
1.77827941003892e+001	(-8.65268100014314e-004dB,1.79276990850664e+002°)
1.81970085860998e+001	(-8.97849041117697e-004dB,1.79260151654035e+002°)
1.86208713666287e+001	(-9.31965212700350e-004dB,1.79242920354414e+002°)
1.90546071796325e+001	(-9.67688942670475e-004dB,1.79225287828010e+002°)
1.94984459975804e+001	(-1.00509596521734e-003dB,1.79207244739183e+002°)
1.99526231496888e+001	(-1.04426558109553e-003dB,1.79188781535566e+002°)
2.04173794466953e+001	(-1.08528082545803e-003dB,1.79169888443064e+002°)
2.08929613085404e+001	(-1.12822864357013e-003dB,1.79150555460747e+002°)
2.13796208950223e+001	(-1.17320007478840e-003dB,1.79130772355624e+002°)
2.18776162394955e+001	(-1.22029044514953e-003dB,1.79110528657300e+002°)
2.23872113856834e+001	(-1.26959956904155e-003dB,1.79089813652520e+002°)
2.29086765276777e+001	(-1.32123196030104e-003dB,1.79068616379579e+002°)
2.34422881531992e+001	(-1.37529705328428e-003dB,1.79046925622616e+002°)
2.39883291901949e+001	(-1.43190943422009e-003dB,1.79024729905778e+002°)
2.45470891568503e+001	(-1.49118908353108e-003dB,1.79002017487253e+002°)
2.51188643150958e+001	(-1.55326162940445e-003dB,1.78978776353173e+002°)
2.57039578276886e+001	(-1.61825861336755e-003dB,1.78954994211378e+002°)
2.63026799189538e+001	(-1.68631776822849e-003dB,1.78930658485046e+002°)
2.69153480392691e+001	(-1.75758330910597e-003dB,1.78905756306180e+002°)
2.75422870333816e+001	(-1.83220623807170e-003dB,1.78880274508952e+002°)
2.81838293126445e+001	(-1.91034466307498e-003dB,1.78854199622903e+002°)
2.88403150312660e+001	(-1.99216413180716e-003dB,1.78827517865994e+002°)
2.95120922666638e+001	(-2.07783798120570e-003dB,1.78800215137501e+002°)
3.01995172040201e+001	(-2.16754770331618e-003dB,1.78772277010760e+002°)
3.09029543251359e+001	(-2.26148332827919e-003dB,1.78743688725757e+002°)
3.16227766016838e+001	(-2.35984382523540e-003dB,1.78714435181553e+002°)
3.23593656929628e+001	(-2.46283752199630e-003dB,1.78684500928547e+002°)
3.31131121482591e+001	(-2.57068254431723e-003dB,1.78653870160578e+002°)
3.38844156139202e+001	(-2.68360727569997e-003dB,1.78622526706852e+002°)
3.46736850452531e+001	(-2.80185083871091e-003dB,1.78590454023707e+002°)
3.54813389233575e+001	(-2.92566359872633e-003dB,1.78557635186191e+002°)
3.63078054770101e+001	(-3.05530769124588e-003dB,1.78524052879478e+002°)
3.71535229097172e+001	(-3.19105757376036e-003dB,1.78489689390093e+002°)
3.80189396320561e+001	(-3.33320060339415e-003dB,1.78454526596959e+002°)
3.89045144994280e+001	(-3.48203764145827e-003dB,1.78418545962263e+002°)
3.98107170553497e+001	(-3.63788368616880e-003dB,1.78381728522126e+002°)
4.07380277804112e+001	(-3.80106853482922e-003dB,1.78344054877095e+002°)
4.16869383470335e+001	(-3.97193747683309e-003dB,1.78305505182426e+002°)
4.26579518801592e+001	(-4.15085201889037e-003dB,1.78266059138189e+002°)
4.36515832240165e+001	(-4.33819064396871e-003dB,1.78225695979165e+002°)
4.46683592150962e+001	(-4.53434960547786e-003dB,1.78184394464548e+002°)
4.57088189614874e+001	(-4.73974375833175e-003dB,1.78142132867443e+002°)
4.67735141287197e+001	(-4.95480742854858e-003dB,1.78098888964161e+002°)
4.78630092322638e+001	(-5.17999532315460e-003dB,1.78054640023311e+002°)
4.89778819368445e+001	(-5.41578348222928e-003dB,1.78009362794681e+002°)
5.01187233627271e+001	(-5.66267027500231e-003dB,1.77963033497916e+002°)
5.12861383991364e+001	(-5.92117744200991e-003dB,1.77915627810977e+002°)
5.24807460249772e+001	(-6.19185118537451e-003dB,1.77867120858399e+002°)
5.37031796370252e+001	(-6.47526330939159e-003dB,1.77817487199329e+002°)
5.49540873857624e+001	(-6.77201241373007e-003dB,1.77766700815360e+002°)
5.62341325190348e+001	(-7.08272514152520e-003dB,1.77714735098143e+002°)
5.75439937337156e+001	(-7.40805748492563e-003dB,1.77661562836792e+002°)
5.88843655355588e+001	(-7.74869615059212e-003dB,1.77607156205078e+002°)
6.02559586074357e+001	(-8.10535998788380e-003dB,1.77551486748407e+002°)
6.16595001861481e+001	(-8.47880148245904e-003dB,1.77494525370589e+002°)
6.30957344480192e+001	(-8.86980831828097e-003dB,1.77436242320401e+002°)
6.45654229034654e+001	(-9.27920501095171e-003dB,1.77376607177940e+002°)
6.60693448007595e+001	(-9.70785461563882e-003dB,1.77315588840772e+002°)
6.76082975391980e+001	(-1.01566605127818e-002dB,1.77253155509887e+002°)
6.91830970918935e+001	(-1.06265682750383e-002dB,1.77189274675446e+002°)
7.07945784384136e+001	(-1.11185676190091e-002dB,1.77123913102344e+002°)
7.24435960074988e+001	(-1.16336944454229e-002dB,1.77057036815583e+002°)
7.41310241300916e+001	(-1.21730329716264e-002dB,1.76988611085463e+002°)
7.58577575029182e+001	(-1.27377179603754e-002dB,1.76918600412603e+002°)
7.76247116628690e+001	(-1.33289370490004e-002dB,1.76846968512789e+002°)
7.94328234724279e+001	(-1.39479331833408e-002dB,1.76773678301671e+002°)
8.12830516164097e+001	(-1.45960071608144e-002dB,1.76698691879308e+002°)
8.31763771102669e+001	(-1.52745202872891e-002dB,1.76621970514576e+002°)
8.51138038202374e+001	(-1.59848971525086e-002dB,1.76543474629457e+002°)
8.70963589956078e+001	(-1.67286285290911e-002dB,1.76463163783212e+002°)
8.91250938133743e+001	(-1.75072744001591e-002dB,1.76380996656457e+002°)
9.12010839355907e+001	(-1.83224671209709e-002dB,1.76296931035165e+002°)
9.33254300796988e+001	(-1.91759147199961e-002dB,1.76210923794605e+002°)
9.54992586021433e+001	(-2.00694043451659e-002dB,1.76122930883235e+002°)
9.77237220955808e+001	(-2.10048058610890e-002dB,1.76032907306583e+002°)
9.99999999999997e+001	(-2.19840756033305e-002dB,1.75940807111125e+002°)
1.02329299228075e+002	(-2.30092602959249e-002dB,1.75846583368202e+002°)
1.04712854805090e+002	(-2.40825011385774e-002dB,1.75750188157985e+002°)
1.07151930523760e+002	(-2.52060380701185e-002dB,1.75651572553539e+002°)
1.09647819614318e+002	(-2.63822142149995e-002dB,1.75550686605003e+002°)
1.12201845430196e+002	(-2.76134805197406e-002dB,1.75447479323930e+002°)
1.14815362149688e+002	(-2.89024005865054e-002dB,1.75341898667828e+002°)
1.17489755493953e+002	(-3.02516557110717e-002dB,1.75233891524937e+002°)
1.20226443461741e+002	(-3.16640501326040e-002dB,1.75123403699294e+002°)
1.23026877081238e+002	(-3.31425165029074e-002dB,1.75010379896130e+002°)
1.25892541179416e+002	(-3.46901215828316e-002dB,1.74894763707657e+002°)
1.28824955169313e+002	(-3.63100721737326e-002dB,1.74776497599299e+002°)
1.31825673855640e+002	(-3.80057212919700e-002dB,1.74655522896432e+002°)
1.34896288259165e+002	(-3.97805745944924e-002dB,1.74531779771688e+002°)
1.38038426460288e+002	(-4.16382970636952e-002dB,1.74405207232911e+002°)
1.41253754462275e+002	(-4.35827199597512e-002dB,1.74275743111824e+002°)
1.44543977074592e+002	(-4.56178480486168e-002dB,1.74143324053501e+002°)
1.47910838816820e+002	(-4.77478671139948e-002dB,1.74007885506720e+002°)
1.51356124843620e+002	(-4.99771517614193e-002dB,1.73869361715297e+002°)
1.54881661891248e+002	(-5.23102735225762e-002dB,1.73727685710502e+002°)
1.58489319246111e+002	(-5.47520092679016e-002dB,1.73582789304654e+002°)
1.62181009735892e+002	(-5.73073499352872e-002dB,1.73434603086008e+002°)
1.65958690743755e+002	(-5.99815095825084e-002dB,1.73283056415074e+002°)
1.69824365246174e+002	(-6.27799347707635e-002dB,1.73128077422460e+002°)
1.73780082874937e+002	(-6.57083142863385e-002dB,1.72969593008411e+002°)
1.77827941003892e+002	(-6.87725892070256e-002dB,1.72807528844160e+002°)
1.81970085860998e+002	(-7.19789633193892e-002dB,1.72641809375264e+002°)
1.86208713666286e+002	(-7.53339138925172e-002dB,1.72472357827069e+002°)
1.90546071796324e+002	(-7.88442028130858e-002dB,1.72299096212495e+002°)
1.94984459975804e+002	(-8.25168880859410e-002dB,1.72121945342297e+002°)
1.99526231496887e+002	(-8.63593357033851e-002dB,1.71940824838019e+002°)
2.04173794466952e+002	(-9.03792318855108e-002dB,1.71755653147826e+002°)
2.08929613085403e+002	(-9.45845956926485e-002dB,1.71566347565424e+002°)
2.13796208950222e+002	(-9.89837920098244e-002dB,1.71372824252307e+002°)
2.18776162394954e+002	(-1.03585544901677e-001dB,1.71174998263546e+002°)
2.23872113856833e+002	(-1.08398951334621e-001dB,1.70972783577380e+002°)
2.29086765276776e+002	(-1.13433495261419e-001dB,1.70766093128855e+002°)
2.34422881531991e+002	(-1.18699062061205e-001dB,1.70554838847787e+002°)
2.39883291901948e+002	(-1.24205953325964e-001dB,1.70338931701323e+002°)
2.45470891568502e+002	(-1.29964901982024e-001dB,1.70118281741394e+002°)
2.51188643150957e+002	(-1.35987087732515e-001dB,1.69892798157367e+002°)
2.57039578276885e+002	(-1.42284152803944e-001dB,1.69662389334191e+002°)
2.63026799189537e+002	(-1.48868217976827e-001dB,1.69426962916389e+002°)
2.69153480392690e+002	(-1.55751898877053e-001dB,1.69186425878206e+002°)
2.75422870333816e+002	(-1.62948322500883e-001dB,1.68940684600266e+002°)
2.81838293126444e+002	(-1.70471143942555e-001dB,1.68689644953093e+002°)
2.88403150312659e+002	(-1.78334563289253e-001dB,1.68433212387848e+002°)
2.95120922666637e+002	(-1.86553342643497e-001dB,1.68171292034654e+002°)
3.01995172040200e+002	(-1.95142823228181e-001dB,1.67903788808874e+002°)
3.09029543251358e+002	(-2.04118942524196e-001dB,1.67630607525728e+002°)
3.16227766016837e+002	(-2.13498251384962e-001dB,1.67351653023607e+002°)
3.23593656929627e+002	(-2.23297931066335e-001dB,1.67066830296472e+002°)
3.31131121482590e+002	(-2.33535810103969e-001dB,1.66776044635706e+002°)
3.38844156139201e+002	(-2.44230380963730e-001dB,1.66479201781783e+002°)
3.46736850452530e+002	(-2.55400816383705e-001dB,1.66176208086107e+002°)
3.54813389233574e+002	(-2.67066985319234e-001dB,1.65866970683370e+002°)
3.63078054770100e+002	(-2.79249468394708e-001dB,1.65551397674749e+002°)
3.71535229097171e+002	(-2.91969572758263e-001dB,1.65229398322251e+002°)
3.80189396320559e+002	(-3.05249346227266e-001dB,1.64900883254477e+002°)
3.89045144994279e+002	(-3.19111590604469e-001dB,1.64565764684066e+002°)
3.98107170553495e+002	(-3.33579874036219e-001dB,1.64223956637009e+002°)
4.07380277804111e+002	(-3.48678542275719e-001dB,1.63875375194024e+002°)
4.16869383470333e+002	(-3.64432728705919e-001dB,1.63519938744094e+002°)
4.26579518801591e+002	(-3.80868362968233e-001dB,1.63157568250227e+002°)
4.36515832240164e+002	(-3.98012178035038e-001dB,1.62788187527455e+002°)
4.46683592150961e+002	(-4.15891715556051e-001dB,1.62411723532983e+002°)
4.57088189614873e+002	(-4.34535329301067e-001dB,1.62028106668336e+002°)
4.67735141287196e+002	(-4.53972186514567e-001dB,1.61637271093272e+002°)
4.78630092322636e+002	(-4.74232266991306e-001dB,1.61239155051123e+002°)
4.89778819368444e+002	(-4.95346359676463e-001dB,1.60833701205122e+002°)
5.01187233627270e+002	(-5.17346056589380e-001dB,1.60420856985156e+002°)
5.12861383991362e+002	(-5.40263743866509e-001dB,1.60000574944285e+002°)
5.24807460249770e+002	(-5.64132589717178e-001dB,1.59572813124211e+002°)
5.37031796370250e+002	(-5.88986529085305e-001dB,1.59137535428745e+002°)
5.49540873857622e+002	(-6.14860244811507e-001dB,1.58694712004211e+002°)
5.62341325190346e+002	(-6.41789145093258e-001dB,1.58244319625511e+002°)
5.75439937337154e+002	(-6.69809337046358e-001dB,1.57786342086478e+002°)
5.88843655355586e+002	(-6.98957596178710e-001dB,1.57320770592941e+002°)
6.02559586074355e+002	(-7.29271331597978e-001dB,1.56847604156780e+002°)
6.16595001861479e+002	(-7.60788546788040e-001dB,1.56366849989072e+002°)
6.30957344480190e+002	(-7.93547795805254e-001dB,1.55878523890264e+002°)
6.45654229034652e+002	(-8.27588134765276e-001dB,1.55382650635141e+002°)
6.60693448007592e+002	(-8.62949068513592e-001dB,1.54879264350208e+002°)
6.76082975391978e+002	(-8.99670492399197e-001dB,1.54368408880926e+002°)
6.91830970918933e+002	(-9.37792629100289e-001dB,1.53850138146122e+002°)
7.07945784384134e+002	(-9.77355960483741e-001dB,1.53324516476751e+002°)
7.24435960074986e+002	(-1.01840115451646e+000dB,1.52791618936069e+002°)
7.41310241300914e+002	(-1.06096898728635e+000dB,1.52251531618185e+002°)
7.58577575029180e+002	(-1.10510026023309e+000dB,1.51704351921883e+002°)
7.76247116628688e+002	(-1.15083571273463e+000dB,1.51150188796562e+002°)
7.94328234724277e+002	(-1.19821593024311e+000dB,1.50589162957107e+002°)
8.12830516164095e+002	(-1.24728124821405e+000dB,1.50021407064538e+002°)
8.31763771102666e+002	(-1.29807165212434e+000dB,1.49447065869321e+002°)
8.51138038202372e+002	(-1.35062667392724e+000dB,1.48866296314299e+002°)
8.70963589956076e+002	(-1.40498528534557e+000dB,1.48279267594351e+002°)
8.91250938133741e+002	(-1.46118578845719e+000dB,1.47686161170045e+002°)
9.12010839355905e+002	(-1.51926570407830e+000dB,1.47087170732733e+002°)
9.33254300796986e+002	(-1.57926165849980e+000dB,1.46482502118853e+002°)
9.54992586021431e+002	(-1.64120926917876e+000dB,1.45872373171424e+002°)
9.77237220955805e+002	(-1.70514303002995e+000dB,1.45257013547123e+002°)
9.99999999999994e+002	(-1.77109619700120e+000dB,1.44636664467667e+002°)
1.02329299228075e+003	(-1.83910067464860e+000dB,1.44011578414676e+002°)
1.04712854805089e+003	(-1.90918690445452e+000dB,1.43382018767610e+002°)
1.07151930523760e+003	(-1.98138375565057e+000dB,1.42748259384867e+002°)
1.09647819614318e+003	(-2.05571841931874e+000dB,1.42110584128655e+002°)
1.12201845430196e+003	(-2.13221630654695e+000dB,1.41469286334717e+002°)
1.14815362149688e+003	(-2.21090095140906e+000dB,1.40824668228579e+002°)
1.17489755493952e+003	(-2.29179391952344e+000dB,1.40177040290475e+002°)
1.20226443461741e+003	(-2.37491472291943e+000dB,1.39526720571670e+002°)
1.23026877081237e+003	(-2.46028074190583e+000dB,1.38874033965393e+002°)
1.25892541179416e+003	(-2.54790715459166e+000dB,1.38219311436079e+002°)
1.28824955169313e+003	(-2.63780687465599e+000dB,1.37562889211127e+002°)
1.31825673855640e+003	(-2.72999049790190e+000dB,1.36905107939727e+002°)
1.34896288259165e+003	(-2.82446625806030e+000dB,1.36246311823779e+002°)
1.38038426460288e+003	(-2.92123999223240e+000dB,1.35586847726167e+002°)
1.41253754462275e+003	(-3.02031511627786e+000dB,1.34927064261985e+002°)
1.44543977074592e+003	(-3.12169261036852e+000dB,1.34267310878464e+002°)
1.47910838816820e+003	(-3.22537101483708e+000dB,1.33607936929522e+002°)
1.51356124843620e+003	(-3.33134643635832e+000dB,1.32949290750898e+002°)
1.54881661891247e+003	(-3.43961256440716e+000dB,1.32291718741836e+002°)
1.58489319246110e+003	(-3.55016069784593e+000dB,1.31635564459202e+002°)
1.62181009735892e+003	(-3.66297978140389e+000dB,1.30981167729775e+002°)
1.65958690743755e+003	(-3.77805645172517e+000dB,1.30328863786222e+002°)
1.69824365246173e+003	(-3.89537509258088e+000dB,1.29678982432020e+002°)
1.73780082874936e+003	(-4.01491789876541e+000dB,1.29031847240199e+002°)
1.77827941003891e+003	(-4.13666494812911e+000dB,1.28387774790461e+002°)
1.81970085860997e+003	(-4.26059428113929e+000dB,1.27747073948730e+002°)
1.86208713666286e+003	(-4.38668198731003e+000dB,1.27110045192772e+002°)
1.90546071796323e+003	(-4.51490229779886e+000dB,1.26476979986986e+002°)
1.94984459975803e+003	(-4.64522768343558e+000dB,1.25848160208981e+002°)
1.99526231496887e+003	(-4.77762895742488e+000dB,1.25223857630005e+002°)
2.04173794466952e+003	(-4.91207538195113e+000dB,1.24604333450758e+002°)
2.08929613085403e+003	(-5.04853477790878e+000dB,1.23989837893605e+002°)
2.13796208950222e+003	(-5.18697363698671e+000dB,1.23380609851674e+002°)
2.18776162394954e+003	(-5.32735723534753e+000dB,1.22776876594834e+002°)
2.23872113856832e+003	(-5.46964974816375e+000dB,1.22178853532061e+002°)
2.29086765276776e+003	(-5.61381436430050e+000dB,1.21586744029284e+002°)
2.34422881531991e+003	(-5.75981340046828e+000dB,1.21000739281352e+002°)
2.39883291901947e+003	(-5.90760841420907e+000dB,1.20421018236434e+002°)
2.45470891568501e+003	(-6.05716031512236e+000dB,1.19847747570800e+002°)
2.51188643150956e+003	(-6.20842947378581e+000dB,1.19281081711663e+002°)
2.57039578276885e+003	(-6.36137582787462e+000dB,1.18721162905510e+002°)
2.63026799189536e+003	(-6.51595898503618e+000dB,1.18168121329145e+002°)
2.69153480392690e+003	(-6.67213832212899e+000dB,1.17622075240516e+002°)
2.75422870333815e+003	(-6.82987308048822e+000dB,1.17083131166272e+002°)
2.81838293126443e+003	(-6.98912245693246e+000dB,1.16551384122924e+002°)
2.88403150312659e+003	(-7.14984569027807e+000dB,1.16026917868439e+002°)
2.95120922666636e+003	(-7.31200214317669e+000dB,1.15509805181101e+002°)
3.01995172040199e+003	(-7.47555137913947e+000dB,1.15000108162472e+002°)
3.09029543251357e+003	(-7.64045323465624e+000dB,1.14497878561379e+002°)
3.16227766016836e+003	(-7.80666788636000e+000dB,1.14003158115889e+002°)
3.23593656929626e+003	(-7.97415591322601e+000dB,1.13515978910373e+002°)
3.31131121482589e+003	(-8.14287835383045e+000dB,1.13036363744856e+002°)
3.38844156139200e+003	(-8.31279675872587e+000dB,1.12564326513984e+002°)
3.46736850452529e+003	(-8.48387323801940e+000dB,1.12099872593105e+002°)
3.54813389233573e+003	(-8.65607050426522e+000dB,1.11642999229094e+002°)
3.63078054770099e+003	(-8.82935191080475e+000dB,1.11193695933732e+002°)
3.71535229097170e+003	(-9.00368148570687e+000dB,1.10751944877596e+002°)
3.80189396320558e+003	(-9.17902396147612e+000dB,1.10317721282616e+002°)
3.89045144994278e+003	(-9.35534480070975e+000dB,1.09890993811582e+002°)
3.98107170553494e+003	(-9.53261021789402e+000dB,1.09471724953086e+002°)
4.07380277804110e+003	(-9.71078719753818e+000dB,1.09059871400526e+002°)
4.16869383470332e+003	(-9.88984350884894e+000dB,1.08655384423963e+002°)
4.26579518801589e+003	(-1.00697477171516e+001dB,1.08258210233763e+002°)
4.36515832240162e+003	(-1.02504691922646e+001dB,1.07868290335120e+002°)
4.46683592150960e+003	(-1.04319781140336e+001dB,1.07485561872674e+002°)
4.57088189614871e+003	(-1.06142454752294e+001dB,1.07109957964574e+002°)
4.67735141287194e+003	(-1.07972430820087e+001dB,1.06741408025454e+002°)
4.78630092322634e+003	(-1.09809435521348e+001dB,1.06379838077905e+002°)
4.89778819368442e+003	(-1.11653203111456e+001dB,1.06025171052128e+002°)
5.01187233627268e+003	(-1.13503475866553e+001dB,1.05677327073543e+002°)
5.12861383991361e+003	(-1.15360004009623e+001dB,1.05336223738212e+002°)
5.24807460249768e+003	(-1.17222545621341e+001dB,1.05001776376037e+002°)
5.37031796370248e+003	(-1.19090866537293e+001dB,1.04673898301723e+002°)
5.49540873857620e+003	(-1.20964740233078e+001dB,1.04352501053588e+002°)
5.62341325190344e+003	(-1.22843947698738e+001dB,1.04037494620350e+002°)
5.75439937337152e+003	(-1.24728277303873e+001dB,1.03728787656067e+002°)
5.88843655355584e+003	(-1.26617524654703e+001dB,1.03426287683446e+002°)
6.02559586074353e+003	(-1.28511492444260e+001dB,1.03129901285771e+002°)
6.16595001861477e+003	(-1.30409990296825e+001dB,1.02839534287742e+002°)
6.30957344480188e+003	(-1.32312834607632e+001dB,1.02555091925532e+002°)
6.45654229034650e+003	(-1.34219848378769e+001dB,1.02276479006385e+002°)
6.60693448007590e+003	(-1.36130861052175e+001dB,1.02003600058106e+002°)
6.76082975391976e+003	(-1.38045708340512e+001dB,1.01736359468797e+002°)
6.91830970918931e+003	(-1.39964232056652e+001dB,1.01474661617216e+002°)
7.07945784384132e+003	(-1.41886279942442e+001dB,1.01218410994111e+002°)
7.24435960074984e+003	(-1.43811705497355e+001dB,1.00967512314926e+002°)
7.41310241300911e+003	(-1.45740367807571e+001dB,1.00721870624235e+002°)
7.58577575029177e+003	(-1.47672131375969e+001dB,1.00481391392293e+002°)
7.76247116628685e+003	(-1.49606865953486e+001dB,1.00245980604064e+002°)
7.94328234724275e+003	(-1.51544446372218e+001dB,1.00015544841093e+002°)
8.12830516164092e+003	(-1.53484752380607e+001dB,9.97899913565860e+001°)
8.31763771102664e+003	(-1.55427668481028e+001dB,9.95692281440344e+001°)
8.51138038202369e+003	(-1.57373083770033e+001dB,9.93531639997433e+001°)
8.70963589956073e+003	(-1.59320891781467e+001dB,9.91417085795798e+001°)
8.91250938133738e+003	(-1.61270990332675e+001dB,9.89347724502718e+001°)
