time	V(n002)
Step Information: Run=2  (Run: 1/99)
9.930931071994760e-003	-3.036248e-005
9.999931071994350e-003	-3.037184e-005
1.000000000000000e-002	-3.037184e-005
Step Information: Run=54  (Run: 53/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.370043e-005
1.443107199947631e-005	2.334890e-005
3.113107199947618e-005	2.878825e-005
1.005310719994779e-004	2.991616e-005
2.029310719994804e-004	2.987425e-005
3.053310719994828e-004	2.980065e-005
4.077310719994853e-004	2.969620e-005
5.101310719994760e-004	2.956103e-005
6.125310719994230e-004	2.939527e-005
7.149310719993699e-004	2.919908e-005
8.173310719993169e-004	2.897268e-005
9.197310719992639e-004	2.871631e-005
1.022131071999260e-003	2.843021e-005
1.124531071999318e-003	2.811470e-005
1.226931071999376e-003	2.777009e-005
1.329331071999434e-003	2.739674e-005
1.431731071999492e-003	2.699505e-005
1.534131071999550e-003	2.656541e-005
1.636531071999608e-003	2.610829e-005
1.738931071999666e-003	2.562415e-005
1.841331071999724e-003	2.511350e-005
1.943731071999782e-003	2.457686e-005
2.046131071999639e-003	2.401478e-005
2.148531071999475e-003	2.342786e-005
2.250931071999310e-003	2.281669e-005
2.353331071999146e-003	2.218191e-005
2.455731071998982e-003	2.152417e-005
2.558131071998818e-003	2.084417e-005
2.660531071998654e-003	2.014259e-005
2.762931071998490e-003	1.942017e-005
2.865331071998326e-003	1.867765e-005
2.967731071998162e-003	1.791580e-005
3.070131071997998e-003	1.713542e-005
3.172531071997834e-003	1.633730e-005
3.274931071997670e-003	1.552228e-005
3.377331071997506e-003	1.469119e-005
3.479731071997342e-003	1.384490e-005
3.582131071997178e-003	1.298429e-005
3.684531071997014e-003	1.211023e-005
3.786931071996850e-003	1.122365e-005
3.889331071996686e-003	1.032545e-005
3.991731071996892e-003	9.416571e-006
4.094131071997172e-003	8.497943e-006
4.196531071997452e-003	7.570522e-006
4.298931071997732e-003	6.635267e-006
4.401331071998012e-003	5.693145e-006
4.503731071998292e-003	4.745133e-006
4.606131071998572e-003	3.792209e-006
4.708531071998852e-003	2.835362e-006
4.810931071999132e-003	1.875581e-006
4.913331071999413e-003	9.138582e-007
5.015731071999693e-003	-4.880975e-008
5.118131071999973e-003	-1.011427e-006
5.220531072000253e-003	-1.972998e-006
5.322931072000533e-003	-2.932527e-006
5.425331072000813e-003	-3.889022e-006
5.527731072001093e-003	-4.841492e-006
5.630131072001373e-003	-5.788952e-006
5.732531072001653e-003	-6.730422e-006
5.834931072001933e-003	-7.664927e-006
5.937331072002213e-003	-8.591500e-006
6.039731072002493e-003	-9.509182e-006
6.142131072002773e-003	-1.041702e-005
6.244531072003053e-003	-1.131409e-005
6.346931072003333e-003	-1.219944e-005
6.449331072003613e-003	-1.307217e-005
6.551731072003893e-003	-1.393138e-005
6.654131072004173e-003	-1.477616e-005
6.756531072004453e-003	-1.560566e-005
6.858931072004733e-003	-1.641901e-005
6.961331072005013e-003	-1.721536e-005
7.063731072005293e-003	-1.799390e-005
7.166131072005573e-003	-1.875383e-005
7.268531072005854e-003	-1.949434e-005
7.370931072006134e-003	-2.021468e-005
7.473331072006414e-003	-2.091411e-005
7.575731072006694e-003	-2.159189e-005
7.678131072006974e-003	-2.224732e-005
7.780531072007254e-003	-2.287974e-005
7.882931072006922e-003	-2.348848e-005
7.985331072006314e-003	-2.407291e-005
8.087731072005706e-003	-2.463244e-005
8.190131072005098e-003	-2.516647e-005
8.292531072004490e-003	-2.567446e-005
8.394931072003882e-003	-2.615588e-005
8.497331072003274e-003	-2.661023e-005
8.599731072002665e-003	-2.703705e-005
8.702131072002057e-003	-2.743589e-005
8.804531072001449e-003	-2.780634e-005
8.906931072000841e-003	-2.814802e-005
9.009331072000233e-003	-2.846056e-005
9.111731071999625e-003	-2.874366e-005
9.214131071999017e-003	-2.899701e-005
9.316531071998408e-003	-2.922035e-005
9.418931071997800e-003	-2.941346e-005
9.521331071997192e-003	-2.957613e-005
9.623731071996584e-003	-2.970820e-005
9.726131071995976e-003	-2.980952e-005
9.828531071995368e-003	-2.987999e-005
9.930931071994760e-003	-2.991954e-005
9.999931071994350e-003	-2.992874e-005
1.000000000000000e-002	-2.992874e-005
Step Information: Run=55  (Run: 54/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.369939e-005
1.443107199947631e-005	2.334521e-005
3.113107199947618e-005	2.878133e-005
1.005310719994779e-004	2.990790e-005
2.029310719994804e-004	2.986600e-005
3.053310719994828e-004	2.979242e-005
4.077310719994853e-004	2.968800e-005
5.101310719994760e-004	2.955286e-005
6.125310719994230e-004	2.938715e-005
7.149310719993699e-004	2.919102e-005
8.173310719993169e-004	2.896468e-005
9.197310719992639e-004	2.870837e-005
1.022131071999260e-003	2.842235e-005
1.124531071999318e-003	2.810692e-005
1.226931071999376e-003	2.776241e-005
1.329331071999434e-003	2.738917e-005
1.431731071999492e-003	2.698758e-005
1.534131071999550e-003	2.655807e-005
1.636531071999608e-003	2.610107e-005
1.738931071999666e-003	2.561707e-005
1.841331071999724e-003	2.510655e-005
1.943731071999782e-003	2.457006e-005
2.046131071999639e-003	2.400814e-005
2.148531071999475e-003	2.342137e-005
2.250931071999310e-003	2.281037e-005
2.353331071999146e-003	2.217577e-005
2.455731071998982e-003	2.151821e-005
2.558131071998818e-003	2.083839e-005
2.660531071998654e-003	2.013701e-005
2.762931071998490e-003	1.941479e-005
2.865331071998326e-003	1.867247e-005
2.967731071998162e-003	1.791084e-005
3.070131071997998e-003	1.713067e-005
3.172531071997834e-003	1.633277e-005
3.274931071997670e-003	1.551797e-005
3.377331071997506e-003	1.468711e-005
3.479731071997342e-003	1.384106e-005
3.582131071997178e-003	1.298068e-005
3.684531071997014e-003	1.210687e-005
3.786931071996850e-003	1.122053e-005
3.889331071996686e-003	1.032258e-005
3.991731071996892e-003	9.413947e-006
4.094131071997172e-003	8.495573e-006
4.196531071997452e-003	7.568407e-006
4.298931071997732e-003	6.633411e-006
4.401331071998012e-003	5.691549e-006
4.503731071998292e-003	4.743798e-006
4.606131071998572e-003	3.791138e-006
4.708531071998852e-003	2.834554e-006
4.810931071999132e-003	1.875038e-006
4.913331071999413e-003	9.135812e-007
5.015731071999693e-003	-4.882100e-008
5.118131071999973e-003	-1.011173e-006
5.220531072000253e-003	-1.972478e-006
5.322931072000533e-003	-2.931742e-006
5.425331072000813e-003	-3.887973e-006
5.527731072001093e-003	-4.840179e-006
5.630131072001373e-003	-5.787378e-006
5.732531072001653e-003	-6.728587e-006
5.834931072001933e-003	-7.662834e-006
5.937331072002213e-003	-8.589151e-006
6.039731072002493e-003	-9.506580e-006
6.142131072002773e-003	-1.041417e-005
6.244531072003053e-003	-1.131099e-005
6.346931072003333e-003	-1.219610e-005
6.449331072003613e-003	-1.306858e-005
6.551731072003893e-003	-1.392755e-005
6.654131072004173e-003	-1.477210e-005
6.756531072004453e-003	-1.560137e-005
6.858931072004733e-003	-1.641449e-005
6.961331072005013e-003	-1.721063e-005
7.063731072005293e-003	-1.798896e-005
7.166131072005573e-003	-1.874867e-005
7.268531072005854e-003	-1.948898e-005
7.370931072006134e-003	-2.020912e-005
7.473331072006414e-003	-2.090835e-005
7.575731072006694e-003	-2.158594e-005
7.678131072006974e-003	-2.224120e-005
7.780531072007254e-003	-2.287344e-005
7.882931072006922e-003	-2.348201e-005
7.985331072006314e-003	-2.406628e-005
8.087731072005706e-003	-2.462565e-005
8.190131072005098e-003	-2.515953e-005
8.292531072004490e-003	-2.566738e-005
8.394931072003882e-003	-2.614867e-005
8.497331072003274e-003	-2.660290e-005
8.599731072002665e-003	-2.702960e-005
8.702131072002057e-003	-2.742833e-005
8.804531072001449e-003	-2.779867e-005
8.906931072000841e-003	-2.814025e-005
9.009331072000233e-003	-2.845271e-005
9.111731071999625e-003	-2.873573e-005
9.214131071999017e-003	-2.898901e-005
9.316531071998408e-003	-2.921229e-005
9.418931071997800e-003	-2.940534e-005
9.521331071997192e-003	-2.956797e-005
9.623731071996584e-003	-2.970000e-005
9.726131071995976e-003	-2.980129e-005
9.828531071995368e-003	-2.987174e-005
9.930931071994760e-003	-2.991128e-005
9.999931071994350e-003	-2.992047e-005
1.000000000000000e-002	-2.992047e-005
Step Information: Run=56  (Run: 55/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.366462e-005
1.403107199947630e-005	2.354999e-005
2.923107199947618e-005	2.945190e-005
1.005310719994779e-004	3.105581e-005
2.029310719994804e-004	3.101281e-005
3.053310719994828e-004	3.093651e-005
4.077310719994853e-004	3.082820e-005
5.101310719994760e-004	3.068799e-005
6.125310719994230e-004	3.051602e-005
7.149310719993699e-004	3.031247e-005
8.173310719993169e-004	3.007756e-005
9.197310719992639e-004	2.981152e-005
1.022131071999260e-003	2.951463e-005
1.124531071999318e-003	2.918720e-005
1.226931071999376e-003	2.882957e-005
1.329331071999434e-003	2.844210e-005
1.431731071999492e-003	2.802520e-005
1.534131071999550e-003	2.757930e-005
1.636531071999608e-003	2.710486e-005
1.738931071999666e-003	2.660238e-005
1.841331071999724e-003	2.607236e-005
1.943731071999782e-003	2.551536e-005
2.046131071999639e-003	2.493197e-005
2.148531071999475e-003	2.432277e-005
2.250931071999310e-003	2.368840e-005
2.353331071999146e-003	2.302951e-005
2.455731071998982e-003	2.234680e-005
2.558131071998818e-003	2.164096e-005
2.660531071998654e-003	2.091273e-005
2.762931071998490e-003	2.016286e-005
2.865331071998326e-003	1.939212e-005
2.967731071998162e-003	1.860131e-005
3.070131071997998e-003	1.779126e-005
3.172531071997834e-003	1.696279e-005
3.274931071997670e-003	1.611677e-005
3.377331071997506e-003	1.525408e-005
3.479731071997342e-003	1.437559e-005
3.582131071997178e-003	1.348224e-005
3.684531071997014e-003	1.257493e-005
3.786931071996850e-003	1.165461e-005
3.889331071996686e-003	1.072222e-005
3.991731071996892e-003	9.778746e-006
4.094131071997172e-003	8.825149e-006
4.196531071997452e-003	7.862420e-006
4.298931071997732e-003	6.891554e-006
4.401331071998012e-003	5.913557e-006
4.503731071998292e-003	4.929441e-006
4.606131071998572e-003	3.940224e-006
4.708531071998852e-003	2.946929e-006
4.810931071999132e-003	1.950585e-006
4.913331071999413e-003	9.522218e-007
5.015731071999693e-003	-4.712638e-008
5.118131071999973e-003	-1.046426e-006
5.220531072000253e-003	-2.044642e-006
5.322931072000533e-003	-3.040743e-006
5.425331072000813e-003	-4.033697e-006
5.527731072001093e-003	-5.022477e-006
5.630131072001373e-003	-6.006060e-006
5.732531072001653e-003	-6.983427e-006
5.834931072001933e-003	-7.953568e-006
5.937331072002213e-003	-8.915479e-006
6.039731072002493e-003	-9.868164e-006
6.142131072002773e-003	-1.081064e-005
6.244531072003053e-003	-1.174192e-005
6.346931072003333e-003	-1.266106e-005
6.449331072003613e-003	-1.356709e-005
6.551731072003893e-003	-1.445908e-005
6.654131072004173e-003	-1.533612e-005
6.756531072004453e-003	-1.619728e-005
6.858931072004733e-003	-1.704168e-005
6.961331072005013e-003	-1.786844e-005
7.063731072005293e-003	-1.867672e-005
7.166131072005573e-003	-1.946567e-005
7.268531072005854e-003	-2.023447e-005
7.370931072006134e-003	-2.098234e-005
7.473331072006414e-003	-2.170849e-005
7.575731072006694e-003	-2.241218e-005
7.678131072006974e-003	-2.309267e-005
7.780531072007254e-003	-2.374927e-005
7.882931072006922e-003	-2.438130e-005
7.985331072006314e-003	-2.498809e-005
8.087731072005706e-003	-2.556903e-005
8.190131072005098e-003	-2.612350e-005
8.292531072004490e-003	-2.665095e-005
8.394931072003882e-003	-2.715081e-005
8.497331072003274e-003	-2.762258e-005
8.599731072002665e-003	-2.806576e-005
8.702131072002057e-003	-2.847990e-005
8.804531072001449e-003	-2.886458e-005
8.906931072000841e-003	-2.921937e-005
9.009331072000233e-003	-2.954394e-005
9.111731071999625e-003	-2.983793e-005
9.214131071999017e-003	-3.010104e-005
9.316531071998408e-003	-3.033301e-005
9.418931071997800e-003	-3.053359e-005
9.521331071997192e-003	-3.070257e-005
9.623731071996584e-003	-3.083978e-005
9.726131071995976e-003	-3.094507e-005
9.828531071995368e-003	-3.101835e-005
9.930931071994760e-003	-3.105952e-005
9.999931071994350e-003	-3.106914e-005
1.000000000000000e-002	-3.106914e-005
Step Information: Run=57  (Run: 56/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.374247e-005
1.393107199947630e-005	2.375279e-005
2.853107199947618e-005	2.986851e-005
1.005310719994779e-004	3.174328e-005
2.029310719994804e-004	3.169969e-005
3.053310719994828e-004	3.162177e-005
4.077310719994853e-004	3.151113e-005
5.101310719994760e-004	3.136789e-005
6.125310719994230e-004	3.119218e-005
7.149310719993699e-004	3.098420e-005
8.173310719993169e-004	3.074415e-005
9.197310719992639e-004	3.047229e-005
1.022131071999260e-003	3.016889e-005
1.124531071999318e-003	2.983428e-005
1.226931071999376e-003	2.946879e-005
1.329331071999434e-003	2.907281e-005
1.431731071999492e-003	2.864674e-005
1.534131071999550e-003	2.819103e-005
1.636531071999608e-003	2.770615e-005
1.738931071999666e-003	2.719259e-005
1.841331071999724e-003	2.665090e-005
1.943731071999782e-003	2.608163e-005
2.046131071999639e-003	2.548537e-005
2.148531071999475e-003	2.486273e-005
2.250931071999310e-003	2.421437e-005
2.353331071999146e-003	2.354095e-005
2.455731071998982e-003	2.284317e-005
2.558131071998818e-003	2.212175e-005
2.660531071998654e-003	2.137744e-005
2.762931071998490e-003	2.061101e-005
2.865331071998326e-003	1.982324e-005
2.967731071998162e-003	1.901497e-005
3.070131071997998e-003	1.818702e-005
3.172531071997834e-003	1.734025e-005
3.274931071997670e-003	1.647553e-005
3.377331071997506e-003	1.559377e-005
3.479731071997342e-003	1.469587e-005
3.582131071997178e-003	1.378276e-005
3.684531071997014e-003	1.285539e-005
3.786931071996850e-003	1.191471e-005
3.889331071996686e-003	1.096171e-005
3.991731071996892e-003	9.997361e-006
4.094131071997172e-003	9.022669e-006
4.196531071997452e-003	8.038640e-006
4.298931071997732e-003	7.046292e-006
4.401331071998012e-003	6.046653e-006
4.503731071998292e-003	5.040757e-006
4.606131071998572e-003	4.029644e-006
4.708531071998852e-003	3.014361e-006
4.810931071999132e-003	1.995959e-006
4.913331071999413e-003	9.754918e-007
5.015731071999693e-003	-4.598504e-008
5.118131071999973e-003	-1.067414e-006
5.220531072000253e-003	-2.087739e-006
5.322931072000533e-003	-3.105903e-006
5.425331072000813e-003	-4.120854e-006
5.527731072001093e-003	-5.131540e-006
5.630131072001373e-003	-6.136915e-006
5.732531072001653e-003	-7.135940e-006
5.834931072001933e-003	-8.127581e-006
5.937331072002213e-003	-9.110811e-006
6.039731072002493e-003	-1.008461e-005
6.142131072002773e-003	-1.104798e-005
6.244531072003053e-003	-1.199991e-005
6.346931072003333e-003	-1.293943e-005
6.449331072003613e-003	-1.386556e-005
6.551731072003893e-003	-1.477734e-005
6.654131072004173e-003	-1.567382e-005
6.756531072004453e-003	-1.655409e-005
6.858931072004733e-003	-1.741723e-005
6.961331072005013e-003	-1.826234e-005
7.063731072005293e-003	-1.908855e-005
7.166131072005573e-003	-1.989501e-005
7.268531072005854e-003	-2.068089e-005
7.370931072006134e-003	-2.144536e-005
7.473331072006414e-003	-2.218764e-005
7.575731072006694e-003	-2.290696e-005
7.678131072006974e-003	-2.360258e-005
7.780531072007254e-003	-2.427377e-005
7.882931072006922e-003	-2.491985e-005
7.985331072006314e-003	-2.554013e-005
8.087731072005706e-003	-2.613399e-005
8.190131072005098e-003	-2.670080e-005
8.292531072004490e-003	-2.723998e-005
8.394931072003882e-003	-2.775098e-005
8.497331072003274e-003	-2.823326e-005
8.599731072002665e-003	-2.868632e-005
8.702131072002057e-003	-2.910969e-005
8.804531072001449e-003	-2.950295e-005
8.906931072000841e-003	-2.986567e-005
9.009331072000233e-003	-3.019749e-005
9.111731071999625e-003	-3.049806e-005
9.214131071999017e-003	-3.076707e-005
9.316531071998408e-003	-3.100424e-005
9.418931071997800e-003	-3.120932e-005
9.521331071997192e-003	-3.138211e-005
9.623731071996584e-003	-3.152243e-005
9.726131071995976e-003	-3.163013e-005
9.828531071995368e-003	-3.170509e-005
9.930931071994760e-003	-3.174725e-005
9.999931071994350e-003	-3.175713e-005
1.000000000000000e-002	-3.175713e-005
Step Information: Run=58  (Run: 57/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.378761e-005
1.383107199947630e-005	2.383497e-005
2.803107199947619e-005	3.008521e-005
1.005310719994779e-004	3.215337e-005
2.029310719994804e-004	3.210947e-005
3.053310719994828e-004	3.203059e-005
4.077310719994853e-004	3.191856e-005
5.101310719994760e-004	3.177351e-005
6.125310719994230e-004	3.159557e-005
7.149310719993699e-004	3.138494e-005
8.173310719993169e-004	3.114183e-005
9.197310719992639e-004	3.086650e-005
1.022131071999260e-003	3.055922e-005
1.124531071999318e-003	3.022032e-005
1.226931071999376e-003	2.985015e-005
1.329331071999434e-003	2.944909e-005
1.431731071999492e-003	2.901755e-005
1.534131071999550e-003	2.855599e-005
1.636531071999608e-003	2.806488e-005
1.738931071999666e-003	2.754472e-005
1.841331071999724e-003	2.699607e-005
1.943731071999782e-003	2.641947e-005
2.046131071999639e-003	2.581554e-005
2.148531071999475e-003	2.518489e-005
2.250931071999310e-003	2.452818e-005
2.353331071999146e-003	2.384609e-005
2.455731071998982e-003	2.313932e-005
2.558131071998818e-003	2.240861e-005
2.660531071998654e-003	2.165471e-005
2.762931071998490e-003	2.087840e-005
2.865331071998326e-003	2.008048e-005
2.967731071998162e-003	1.926179e-005
3.070131071997998e-003	1.842316e-005
3.172531071997834e-003	1.756547e-005
3.274931071997670e-003	1.668960e-005
3.377331071997506e-003	1.579646e-005
3.479731071997342e-003	1.488697e-005
3.582131071997178e-003	1.396208e-005
3.684531071997014e-003	1.302274e-005
3.786931071996850e-003	1.206993e-005
3.889331071996686e-003	1.110462e-005
3.991731071996892e-003	1.012783e-005
4.094131071997172e-003	9.140548e-006
4.196531071997452e-003	8.143813e-006
4.298931071997732e-003	7.138649e-006
4.401331071998012e-003	6.126099e-006
4.503731071998292e-003	5.107209e-006
4.606131071998572e-003	4.083035e-006
4.708531071998852e-003	3.054635e-006
4.810931071999132e-003	2.023074e-006
4.913331071999413e-003	9.894193e-007
5.015731071999693e-003	-4.525905e-008
5.118131071999973e-003	-1.079890e-006
5.220531072000253e-003	-2.113404e-006
5.322931072000533e-003	-3.144731e-006
5.425331072000813e-003	-4.172804e-006
5.527731072001093e-003	-5.196559e-006
5.630131072001373e-003	-6.214936e-006
5.732531072001653e-003	-7.226882e-006
5.834931072001933e-003	-8.231349e-006
5.937331072002213e-003	-9.227299e-006
6.039731072002493e-003	-1.021370e-005
6.142131072002773e-003	-1.118953e-005
6.244531072003053e-003	-1.215378e-005
6.346931072003333e-003	-1.310546e-005
6.449331072003613e-003	-1.404357e-005
6.551731072003893e-003	-1.496716e-005
6.654131072004173e-003	-1.587525e-005
6.756531072004453e-003	-1.676691e-005
6.858931072004733e-003	-1.764123e-005
6.961331072005013e-003	-1.849729e-005
7.063731072005293e-003	-1.933421e-005
7.166131072005573e-003	-2.015112e-005
7.268531072005854e-003	-2.094718e-005
7.370931072006134e-003	-2.172156e-005
7.473331072006414e-003	-2.247346e-005
7.575731072006694e-003	-2.320211e-005
7.678131072006974e-003	-2.390675e-005
7.780531072007254e-003	-2.458665e-005
7.882931072006922e-003	-2.524110e-005
7.985331072006314e-003	-2.586944e-005
8.087731072005706e-003	-2.647101e-005
8.190131072005098e-003	-2.704518e-005
8.292531072004490e-003	-2.759137e-005
8.394931072003882e-003	-2.810900e-005
8.497331072003274e-003	-2.859755e-005
8.599731072002665e-003	-2.905651e-005
8.702131072002057e-003	-2.948539e-005
8.804531072001449e-003	-2.988377e-005
8.906931072000841e-003	-3.025122e-005
9.009331072000233e-003	-3.058737e-005
9.111731071999625e-003	-3.089186e-005
9.214131071999017e-003	-3.116439e-005
9.316531071998408e-003	-3.140466e-005
9.418931071997800e-003	-3.161244e-005
9.521331071997192e-003	-3.178751e-005
9.623731071996584e-003	-3.192968e-005
9.726131071995976e-003	-3.203881e-005
9.828531071995368e-003	-3.211479e-005
9.930931071994760e-003	-3.215754e-005
9.999931071994350e-003	-3.216757e-005
1.000000000000000e-002	-3.216757e-005
Step Information: Run=59  (Run: 58/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.377649e-005
1.393107199947630e-005	2.387564e-005
2.833107199947619e-005	3.006739e-005
1.005310719994779e-004	3.205146e-005
2.029310719994804e-004	3.200763e-005
3.053310719994828e-004	3.192899e-005
4.077310719994853e-004	3.181731e-005
5.101310719994760e-004	3.167270e-005
6.125310719994230e-004	3.149532e-005
7.149310719993699e-004	3.128534e-005
8.173310719993169e-004	3.104300e-005
9.197310719992639e-004	3.076853e-005
1.022131071999260e-003	3.046221e-005
1.124531071999318e-003	3.012438e-005
1.226931071999376e-003	2.975537e-005
1.329331071999434e-003	2.935557e-005
1.431731071999492e-003	2.892540e-005
1.534131071999550e-003	2.846529e-005
1.636531071999608e-003	2.797572e-005
1.738931071999666e-003	2.745721e-005
1.841331071999724e-003	2.691028e-005
1.943731071999782e-003	2.633551e-005
2.046131071999639e-003	2.573348e-005
2.148531071999475e-003	2.510482e-005
2.250931071999310e-003	2.445019e-005
2.353331071999146e-003	2.377025e-005
2.455731071998982e-003	2.306572e-005
2.558131071998818e-003	2.233732e-005
2.660531071998654e-003	2.158580e-005
2.762931071998490e-003	2.081194e-005
2.865331071998326e-003	2.001655e-005
2.967731071998162e-003	1.920044e-005
3.070131071997998e-003	1.836447e-005
3.172531071997834e-003	1.750949e-005
3.274931071997670e-003	1.663640e-005
3.377331071997506e-003	1.574608e-005
3.479731071997342e-003	1.483948e-005
3.582131071997178e-003	1.391751e-005
3.684531071997014e-003	1.298115e-005
3.786931071996850e-003	1.203135e-005
3.889331071996686e-003	1.106910e-005
3.991731071996892e-003	1.009540e-005
4.094131071997172e-003	9.111250e-006
4.196531071997452e-003	8.117672e-006
4.298931071997732e-003	7.115693e-006
4.401331071998012e-003	6.106352e-006
4.503731071998292e-003	5.090691e-006
4.606131071998572e-003	4.069763e-006
4.708531071998852e-003	3.044623e-006
4.810931071999132e-003	2.016332e-006
4.913331071999413e-003	9.859548e-007
5.015731071999693e-003	-4.544262e-008
5.118131071999973e-003	-1.076793e-006
5.220531072000253e-003	-2.107029e-006
5.322931072000533e-003	-3.135085e-006
5.425331072000813e-003	-4.159896e-006
5.527731072001093e-003	-5.180403e-006
5.630131072001373e-003	-6.195549e-006
5.732531072001653e-003	-7.204284e-006
5.834931072001933e-003	-8.205564e-006
5.937331072002213e-003	-9.198352e-006
6.039731072002493e-003	-1.018162e-005
6.142131072002773e-003	-1.115436e-005
6.244531072003053e-003	-1.211555e-005
6.346931072003333e-003	-1.306420e-005
6.449331072003613e-003	-1.399934e-005
6.551731072003893e-003	-1.491998e-005
6.654131072004173e-003	-1.582519e-005
6.756531072004453e-003	-1.671402e-005
6.858931072004733e-003	-1.758556e-005
6.961331072005013e-003	-1.843890e-005
7.063731072005293e-003	-1.927316e-005
7.166131072005573e-003	-2.008747e-005
7.268531072005854e-003	-2.088100e-005
7.370931072006134e-003	-2.165292e-005
7.473331072006414e-003	-2.240243e-005
7.575731072006694e-003	-2.312876e-005
7.678131072006974e-003	-2.383116e-005
7.780531072007254e-003	-2.450889e-005
7.882931072006922e-003	-2.516127e-005
7.985331072006314e-003	-2.578760e-005
8.087731072005706e-003	-2.638725e-005
8.190131072005098e-003	-2.695960e-005
8.292531072004490e-003	-2.750404e-005
8.394931072003882e-003	-2.802003e-005
8.497331072003274e-003	-2.850702e-005
8.599731072002665e-003	-2.896451e-005
8.702131072002057e-003	-2.939203e-005
8.804531072001449e-003	-2.978913e-005
8.906931072000841e-003	-3.015540e-005
9.009331072000233e-003	-3.049047e-005
9.111731071999625e-003	-3.079399e-005
9.214131071999017e-003	-3.106564e-005
9.316531071998408e-003	-3.130515e-005
9.418931071997800e-003	-3.151226e-005
9.521331071997192e-003	-3.168676e-005
9.623731071996584e-003	-3.182847e-005
9.726131071995976e-003	-3.193724e-005
9.828531071995368e-003	-3.201297e-005
9.930931071994760e-003	-3.205557e-005
9.999931071994350e-003	-3.206557e-005
1.000000000000000e-002	-3.206557e-005
Step Information: Run=60  (Run: 59/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.375683e-005
1.433107199947630e-005	2.347890e-005
3.053107199947617e-005	2.908882e-005
1.005310719994779e-004	3.036929e-005
2.029310719994804e-004	3.032692e-005
3.053310719994828e-004	3.025224e-005
4.077310719994853e-004	3.014626e-005
5.101310719994760e-004	3.000909e-005
6.125310719994230e-004	2.984085e-005
7.149310719993699e-004	2.964174e-005
8.173310719993169e-004	2.941196e-005
9.197310719992639e-004	2.915174e-005
1.022131071999260e-003	2.886135e-005
1.124531071999318e-003	2.854110e-005
1.226931071999376e-003	2.819131e-005
1.329331071999434e-003	2.781235e-005
1.431731071999492e-003	2.740461e-005
1.534131071999550e-003	2.696851e-005
1.636531071999608e-003	2.650450e-005
1.738931071999666e-003	2.601306e-005
1.841331071999724e-003	2.549471e-005
1.943731071999782e-003	2.494998e-005
2.046131071999639e-003	2.437942e-005
2.148531071999475e-003	2.378364e-005
2.250931071999310e-003	2.316325e-005
2.353331071999146e-003	2.251888e-005
2.455731071998982e-003	2.185121e-005
2.558131071998818e-003	2.116094e-005
2.660531071998654e-003	2.044876e-005
2.762931071998490e-003	1.971542e-005
2.865331071998326e-003	1.896169e-005
2.967731071998162e-003	1.818832e-005
3.070131071997998e-003	1.739614e-005
3.172531071997834e-003	1.658596e-005
3.274931071997670e-003	1.575861e-005
3.377331071997506e-003	1.491496e-005
3.479731071997342e-003	1.405587e-005
3.582131071997178e-003	1.318224e-005
3.684531071997014e-003	1.229496e-005
3.786931071996850e-003	1.139496e-005
3.889331071996686e-003	1.048317e-005
3.991731071996892e-003	9.560536e-006
4.094131071997172e-003	8.628005e-006
4.196531071997452e-003	7.686545e-006
4.298931071997732e-003	6.737132e-006
4.401331071998012e-003	5.780747e-006
4.503731071998292e-003	4.818380e-006
4.606131071998572e-003	3.851027e-006
4.708531071998852e-003	2.879688e-006
4.810931071999132e-003	1.905370e-006
4.913331071999413e-003	9.290798e-007
5.015731071999693e-003	-4.817162e-008
5.118131071999973e-003	-1.025373e-006
5.220531072000253e-003	-2.001514e-006
5.322931072000533e-003	-2.975583e-006
5.425331072000813e-003	-3.946573e-006
5.527731072001093e-003	-4.913480e-006
5.630131072001373e-003	-5.875301e-006
5.732531072001653e-003	-6.831043e-006
5.834931072001933e-003	-7.779716e-006
5.937331072002213e-003	-8.720338e-006
6.039731072002493e-003	-9.651937e-006
6.142131072002773e-003	-1.057355e-005
6.244531072003053e-003	-1.148422e-005
6.346931072003333e-003	-1.238300e-005
6.449331072003613e-003	-1.326897e-005
6.551731072003893e-003	-1.414121e-005
6.654131072004173e-003	-1.499882e-005
6.756531072004453e-003	-1.584090e-005
6.858931072004733e-003	-1.666660e-005
6.961331072005013e-003	-1.747504e-005
7.063731072005293e-003	-1.826541e-005
7.166131072005573e-003	-1.903687e-005
7.268531072005854e-003	-1.978863e-005
7.370931072006134e-003	-2.051991e-005
7.473331072006414e-003	-2.122996e-005
7.575731072006694e-003	-2.191804e-005
7.678131072006974e-003	-2.258344e-005
7.780531072007254e-003	-2.322547e-005
7.882931072006922e-003	-2.384347e-005
7.985331072006314e-003	-2.443679e-005
8.087731072005706e-003	-2.500483e-005
8.190131072005098e-003	-2.554699e-005
8.292531072004490e-003	-2.606271e-005
8.394931072003882e-003	-2.655146e-005
8.497331072003274e-003	-2.701274e-005
8.599731072002665e-003	-2.744607e-005
