Time (s),Output (V)
0.0004145090376160234,0.47265625
0.0004147532975085491,0.4765625
0.0004149975574010747,0.478515625
0.0004152418172936004,0.48046875
0.000415486077186126,0.484375
0.0004157303370786517,0.486328125
0.0004159745969711774,0.490234375
0.000416218856863703,0.4921875
0.0004164631167562287,0.494140625
0.0004167073766487543,0.498046875
0.00041695163654128,0.5
0.0004171958964338056,0.501953125
0.0004174401563263312,0.505859375
0.0004176844162188568,0.5078125
0.0004179286761113825,0.509765625
0.0004181729360039081,0.513671875
0.0004184171958964338,0.515625
0.0004186614557889594,0.517578125
0.0004189057156814851,0.521484375
0.0004191499755740107,0.5234375
0.0004193942354665364,0.525390625
0.000419638495359062,0.529296875
0.0004198827552515877,0.53125
0.0004201270151441134,0.533203125
0.000420371275036639,0.537109375
0.0004206155349291646,0.5390625
0.0004208597948216903,0.54296875
0.0004211040547142159,0.544921875
0.0004213483146067416,0.546875
0.0004215925744992672,0.55078125
0.0004218368343917929,0.552734375
0.0004220810942843185,0.5546875
0.0004223253541768442,0.55859375
0.0004225696140693698,0.560546875
0.0004228138739618955,0.5625
0.0004230581338544211,0.56640625
0.0004233023937469468,0.568359375
0.0004235466536394724,0.5703125
0.000423790913531998,0.57421875
0.0004240351734245237,0.576171875
0.0004242794333170494,0.578125
0.000424523693209575,0.58203125
0.0004247679531021007,0.583984375
0.0004250122129946263,0.5859375
0.000425256472887152,0.58984375
0.0004255007327796776,0.591796875
0.0004257449926722033,0.595703125
0.0004259892525647289,0.59765625
0.0004262335124572546,0.599609375
0.0004264777723497802,0.603515625
0.0004267220322423058,0.60546875
0.0004269662921348314,0.607421875
0.0004272105520273571,0.611328125
0.0004274548119198827,0.61328125
0.0004276990718124084,0.615234375
0.000427943331704934,0.619140625
0.0004281875915974597,0.62109375
0.0004284318514899854,0.623046875
0.000428676111382511,0.626953125
0.0004289203712750367,0.62890625
0.0004291646311675623,0.630859375
0.000429408891060088,0.634765625
0.0004296531509526136,0.63671875
0.0004298974108451392,0.638671875
0.0004301416707376649,0.642578125
0.0004303859306301905,0.64453125
0.0004306301905227162,0.6484375
0.0004308744504152418,0.650390625
0.0004311187103077675,0.65234375
0.0004313629702002931,0.65625
0.0004316072300928188,0.658203125
0.0004318514899853444,0.66015625
0.0004320957498778701,0.6640625
0.0004323400097703957,0.666015625
0.0004325842696629214,0.66796875
0.000432828529555447,0.671875
0.0004330727894479727,0.673828125
0.0004333170493404983,0.67578125
0.000433561309233024,0.6796875
0.0004338055691255496,0.681640625
0.0004340498290180753,0.68359375
0.0004342940889106009,0.6875
0.0004345383488031266,0.689453125
0.0004347826086956522,0.69140625
0.0004350268685881779,0.6953125
0.0004352711284807035,0.697265625
0.0004355153883732292,0.701171875
0.0004357596482657548,0.703125
0.0004360039081582804,0.705078125
0.000436248168050806,0.708984375
0.0004364924279433317,0.7109375
0.0004367366878358574,0.712890625
0.000436980947728383,0.716796875
0.0004372252076209087,0.71875
0.0004374694675134343,0.720703125
0.00043771372740596,0.724609375
0.0004379579872984856,0.7265625
0.0004382022471910113,0.728515625
0.0004384465070835369,0.732421875
0.0004386907669760626,0.734375
0.0004389350268685881,0.736328125
0.0004391792867611138,0.740234375
0.0004394235466536394,0.7421875
0.0004396678065461651,0.744140625
0.0004399120664386907,0.748046875
0.0004401563263312164,0.75
0.000440400586223742,0.75390625
0.0004406448461162677,0.755859375
0.0004408891060087934,0.7578125
0.000441133365901319,0.76171875
0.0004413776257938447,0.763671875
0.0004416218856863703,0.765625
0.000441866145578896,0.76953125
0.0004421104054714216,0.771484375
0.0004423546653639472,0.7734375
0.0004425989252564729,0.77734375
0.0004428431851489985,0.779296875
0.0004430874450415242,0.78125
0.0004433317049340498,0.78515625
0.0004435759648265755,0.787109375
0.0004438202247191011,0.7890625
0.0004440644846116268,0.79296875
0.0004443087445041524,0.794921875
0.0004445530043966781,0.796875
0.0004447972642892037,0.80078125
0.0004450415241817294,0.802734375
0.000445285784074255,0.806640625
0.0004455300439667807,0.80859375
0.0004457743038593063,0.810546875
0.000446018563751832,0.814453125
0.0004462628236443576,0.81640625
0.0004465070835368833,0.818359375
0.0004467513434294089,0.822265625
0.0004469956033219346,0.82421875
0.0004472398632144602,0.826171875
0.0004474841231069859,0.830078125
0.0004477283829995115,0.83203125
0.0004479726428920372,0.833984375
0.0004482169027845627,0.837890625
0.0004484611626770884,0.83984375
0.000448705422569614,0.841796875
0.0004489496824621397,0.845703125
0.0004491939423546654,0.84765625
0.000449438202247191,0.849609375
0.0004496824621397167,0.853515625
0.0004499267220322423,0.85546875
0.000450170981924768,0.859375
0.0004504152418172936,0.861328125
0.0004506595017098193,0.86328125
0.0004509037616023449,0.8671875
0.0004511480214948705,0.869140625
0.0004513922813873962,0.87109375
0.0004516365412799218,0.875
0.0004518808011724475,0.876953125
0.0004521250610649731,0.87890625
0.0004523693209574988,0.8828125
0.0004526135808500244,0.884765625
0.0004528578407425501,0.88671875
0.0004531021006350757,0.890625
0.0004533463605276014,0.892578125
0.000453590620420127,0.89453125
0.0004538348803126527,0.8984375
0.0004540791402051783,0.900390625
0.000454323400097704,0.90234375
0.0004545676599902296,0.90625
0.0004548119198827553,0.908203125
0.0004550561797752809,0.912109375
0.0004553004396678066,0.9140625
0.0004555446995603322,0.916015625
0.0004557889594528579,0.919921875
0.0004560332193453835,0.921875
0.0004562774792379092,0.923828125
0.0004565217391304348,0.927734375
0.0004567659990229605,0.9296875
0.0004570102589154861,0.931640625
0.0004572545188080117,0.935546875
0.0004574987787005373,0.9375
0.000457743038593063,0.939453125
0.0004579872984855887,0.943359375
0.0004582315583781143,0.9453125
0.00045847581827064,0.947265625
0.0004587200781631656,0.951171875
0.0004589643380556913,0.953125
0.0004592085979482169,0.955078125
0.0004594528578407426,0.958984375
0.0004596971177332682,0.9609375
0.0004599413776257939,0.96484375
0.0004601856375183195,0.966796875
0.0004604298974108451,0.96875
0.0004606741573033708,0.97265625
0.0004609184171958964,0.974609375
0.0004611626770884221,0.9765625
0.0004614069369809477,0.98046875
0.0004616511968734734,0.982421875
0.000461895456765999,0.984375
0.0004621397166585247,0.98828125
0.0004623839765510503,0.990234375
0.000462628236443576,0.9921875
0.0004628724963361016,0.99609375
0.0004631167562286273,0.998046875
0.0004633610161211529,1
0.0004636052760136786,0.99609375
0.0004638495359062042,0.994140625
0.0004640937957987299,0.9921875
0.0004643380556912555,0.98828125
0.0004645823155837812,0.986328125
0.0004648265754763068,0.982421875
0.0004650708353688325,0.98046875
0.0004653150952613581,0.978515625
0.0004655593551538838,0.974609375
0.0004658036150464094,0.97265625
0.0004660478749389351,0.970703125
0.0004662921348314607,0.966796875
0.0004665363947239863,0.96484375
0.000466780654616512,0.962890625
0.0004670249145090376,0.958984375
0.0004672691744015633,0.95703125
0.0004675134342940889,0.955078125
0.0004677576941866146,0.951171875
0.0004680019540791402,0.94921875
0.0004682462139716659,0.947265625
0.0004684904738641915,0.943359375
0.0004687347337567172,0.94140625
0.0004689789936492428,0.939453125
0.0004692232535417685,0.935546875
0.000469467513434294,0.93359375
0.0004697117733268197,0.9296875
0.0004699560332193453,0.927734375
0.000470200293111871,0.92578125
0.0004704445530043967,0.921875
0.0004706888128969223,0.919921875
0.000470933072789448,0.91796875
0.0004711773326819736,0.9140625
0.0004714215925744993,0.912109375
0.0004716658524670249,0.91015625
0.0004719101123595506,0.90625
0.0004721543722520762,0.904296875
0.0004723986321446019,0.90234375
0.0004726428920371275,0.8984375
0.0004728871519296531,0.896484375
0.0004731314118221788,0.89453125
0.0004733756717147044,0.890625
0.0004736199316072301,0.888671875
0.0004738641914997557,0.88671875
0.0004741084513922814,0.8828125
0.000474352711284807,0.880859375
0.0004745969711773327,0.876953125
0.0004748412310698583,0.875
0.000475085490962384,0.873046875
0.0004753297508549096,0.869140625
0.0004755740107474353,0.8671875
0.0004758182706399609,0.865234375
0.0004760625305324866,0.861328125
0.0004763067904250122,0.859375
0.0004765510503175379,0.857421875
0.0004767953102100635,0.853515625
0.0004770395701025892,0.8515625
0.0004772838299951148,0.849609375
0.0004775280898876405,0.845703125
0.0004777723497801661,0.84375
0.0004780166096726918,0.841796875
0.0004782608695652174,0.837890625
0.0004785051294577431,0.8359375
0.0004787493893502687,0.833984375
0.0004789936492427943,0.830078125
0.00047923790913532,0.828125
0.0004794821690278456,0.82421875
0.0004797264289203713,0.822265625
0.0004799706888128969,0.8203125
0.0004802149487054226,0.81640625
0.0004804592085979482,0.814453125
0.0004807034684904739,0.8125
0.0004809477283829995,0.80859375
0.0004811919882755252,0.806640625
0.0004814362481680509,0.8046875
0.0004816805080605764,0.80078125
0.0004819247679531021,0.798828125
0.0004821690278456277,0.796875
0.0004824132877381534,0.79296875
0.000482657547630679,0.791015625
0.0004829018075232047,0.7890625
0.0004831460674157303,0.78515625
0.000483390327308256,0.783203125
0.0004836345872007816,0.78125
0.0004838788470933073,0.77734375
0.0004841231069858329,0.775390625
0.0004843673668783586,0.771484375
0.0004846116267708842,0.76953125
0.0004848558866634099,0.767578125
0.0004851001465559355,0.763671875
0.0004853444064484612,0.76171875
0.0004855886663409868,0.759765625
0.0004858329262335125,0.755859375
0.0004860771861260381,0.75390625
0.0004863214460185638,0.751953125
0.0004865657059110894,0.748046875
0.0004868099658036151,0.74609375
0.0004870542256961407,0.744140625
0.0004872984855886664,0.740234375
0.000487542745481192,0.73828125
0.0004877870053737176,0.736328125
0.0004880312652662433,0.732421875
0.0004882755251587689,0.73046875
0.0004885197850512946,0.728515625
0.0004887640449438202,0.724609375
0.0004890083048363459,0.72265625
0.0004892525647288715,0.71875
0.0004894968246213972,0.716796875
0.0004897410845139228,0.71484375
0.0004899853444064485,0.7109375
0.0004902296042989742,0.708984375
0.0004904738641914998,0.70703125
0.0004907181240840254,0.703125
0.0004909623839765511,0.701171875
0.0004912066438690768,0.69921875
0.0004914509037616024,0.6953125
0.000491695163654128,0.693359375
0.0004919394235466537,0.69140625
0.0004921836834391794,0.6875
0.0004924279433317049,0.685546875
0.0004926722032242305,0.68359375
0.0004929164631167562,0.6796875
0.0004931607230092819,0.677734375
0.0004934049829018075,0.67578125
0.0004936492427943331,0.671875
0.0004938935026868589,0.669921875
0.0004941377625793845,0.666015625
0.0004943820224719101,0.6640625
0.0004946262823644357,0.662109375
0.0004948705422569615,0.658203125
0.0004951148021494871,0.65625
0.0004953590620420127,0.654296875
0.0004956033219345383,0.650390625
0.0004958475818270641,0.6484375
0.0004960918417195897,0.646484375
0.0004963361016121153,0.642578125
0.0004965803615046409,0.640625
0.0004968246213971667,0.638671875
0.0004970688812896923,0.634765625
0.0004973131411822179,0.6328125
0.0004975574010747435,0.630859375
0.0004978016609672693,0.626953125
0.0004980459208597949,0.625
0.0004982901807523205,0.623046875
0.000498534440644846,0.619140625
0.0004987787005373718,0.6171875
0.0004990229604298974,0.61328125
0.000499267220322423,0.611328125
0.0004995114802149487,0.609375
0.0004997557401074744,0.60546875
0.0005,0.603515625
